avg_T_gaps
0.0079427547242885
0.010914267769679
0.014124572906107
0.018124572906107
0.022124572906107
0.025334878042535
0.028306391087924
0.0034803889046665
0.0064519019500569
0.0096622070864852
0.013662207086485
0.017662207086485
0.020872512222913
0.023844025268302
-0.0026592726594389
0.00031224038595148
0.0035225455223798
0.0075225455223795
0.011522545522379
0.014732850658808
0.017704363704197
-0.0043050104290703
-0.0013334973836799
0.0018768077527484
0.0058768077527481
0.0098768077527478
0.013087112889176
0.016058625934566
0.00015268477343966
0.0031241978188301
0.0063345029552584
0.010334502955258
0.014334502955258
0.017544808091686
0.020516321137075
0.0063915025500992
0.0093630155954895
0.012573320731918
0.016573320731918
0.020573320731917
0.023783625868346
0.026755138913735
0.009671986455091
0.012643499500481
0.01585380463691
0.019853804636909
0.023853804636909
0.027064109773337
0.030035622818727
0.012429064616218
0.015400577661608
0.018610882798036
0.022610882798036
0.026610882798036
0.029821187934464
0.032792700979853
-0.0010609556844952
0.0019105573608952
0.0051208624973235
0.0091208624973232
0.013120862497323
0.016331167633751
0.019302680679141
-0.0087834213099199
-0.0058119082645295
-0.0026016031281012
0.0013983968718985
0.0053983968718982
0.0086087020083264
0.011580215053716
-0.0059325103033403
-0.00296099725795
0.00024930787847831
0.004249307878478
0.0082493078784778
0.011459613014906
0.014431126060296
0.0046988073733422
0.0076703204187327
0.010880625555161
0.014880625555161
0.01888062555516
0.022090930691589
0.025062443736978
0.018546877763193
0.021518390808584
0.024728695945013
0.028728695945012
0.032728695945011
0.035939001081439
0.038910514126828
0.0095874709416045
0.012558983986996
0.015769289123424
0.019769289123423
0.023769289123422
0.02697959425985
0.029951107305239
0.0034605555122542
0.0064320685576456
0.0096423736940737
0.013642373694073
0.017642373694072
0.0208526788305
0.023824191875889
-0.0088126545632754
-0.0058411415178838
-0.0026308363814558
0.0013691636185434
0.0053691636185427
0.0085794687549705
0.01155098180036
-0.013393899645517
-0.010422386600126
-0.0072120814636975
-0.0032120814636983
0.00078791853630087
0.0039982236727287
0.0069697367181178
-0.016609776380468
-0.013638263335076
-0.010427958198648
-0.006427958198649
-0.0024279581986497
0.00078234693777823
0.0037538599831674
-0.014911980970952
-0.011940467925561
-0.0087301627891325
-0.0047301627891332
-0.00073016278913385
0.0024801423472941
0.0054516553926833
-0.005954075999888
-0.0029825629544965
0.00022774218193161
0.0042277421819309
0.0082277421819302
0.011438047318358
0.014409560363747
0.00018345008852105
0.0031549631339122
0.0063652682703403
0.01036526827034
0.014365268270339
0.017575573406767
0.020547086452156
0.012418877390837
0.015390390436228
0.018600695572656
0.022600695572655
0.026600695572655
0.029811000709083
0.032782513754472
0.016878735632438
0.019850248677828
0.023060553814256
0.027060553814256
0.031060553814255
0.034270858950683
0.037242371996072
0.020246081127952
0.023217594173343
0.026427899309771
0.03042789930977
0.034427899309769
0.037638204446197
0.040609717491586
