avg_T
0.0070021410740697
0.0099736541194602
0.013183959255888
0.017183959255888
0.021183959255888
0.024394264392316
0.027365777437705
-8.2963975520765e-05
0.0028885490698697
0.006098854206298
0.010098854206298
0.014098854206297
0.017309159342726
0.020280930502751
-0.0052650294571126
-0.0022935164117222
0.00091678872470614
0.0049167887247058
0.0089167887247055
0.012127093861134
0.015099667816597
-0.0033491086573407
-0.00037759561195017
0.0028327095244781
0.0068327095244778
0.010832709524477
0.014043014660906
0.017014527706295
0.0037241760490599
0.0066956890944504
0.0099059942308787
0.013905994230878
0.017905994230878
0.021116299367306
0.024088860013005
0.0089031791150581
0.011874692160449
0.015084997296877
0.019084997296877
0.023084997296876
0.026295302433304
0.029267082275801
0.013119823156362
0.016091689132193
0.019301150867579
0.023301150867579
0.027301150867578
0.030511456004006
0.033482969049395
-0.0023231086058165
0.00064840443957472
0.0038587095760029
0.0078587095760023
0.011858709576002
0.01506901471243
0.018040527757819
-0.013597093391879
-0.010625580346488
-0.0074152752100596
-0.0034152752100602
0.00058472478993923
0.0037950299263673
0.0067665429717565
-0.0094687496967177
-0.0064972366513262
-0.0032864206230974
0.00071422246471963
0.0047141747123257
0.0079254494657289
0.010896900142228
0.0059396785002173
0.0089111915456082
0.012121496682036
0.016121496682036
0.020121496682035
0.023331801818463
0.026303314863852
0.017232894539651
0.020204407585041
0.023414712721469
0.027414712721469
0.031414712721468
0.034625017857896
0.037596530903285
0.020234143187552
0.0232054304753
0.026414709644881
0.03041470964488
0.034414709644879
0.037625014781307
0.040596527826696
0.0067481539826481
0.0097196670280394
0.012929972164467
0.016929972164467
0.020929972164466
0.024140277300894
0.027111790346283
-0.011668513963558
-0.0086970009181667
-0.0054866957817386
-0.0014866957817393
0.00251330421826
0.0057236093546879
0.008695122400077
-0.016598275324388
-0.013626762278996
-0.010416457142568
-0.0064161801732809
-0.0024147963071984
0.00079550882922954
0.0037667539679556
-0.0030996794789668
-0.00012816643357534
0.0030824598880512
0.0070836983881487
0.011082138702851
0.014294003524576
0.017265516569965
0.015285555538018
0.018257068583409
0.021467373719837
0.025467373719836
0.029467373719836
0.032677678856264
0.035649191901653
