avg_v_gaps
0.14479379313873
0.14479379313873
0.14479379313873
0.14479379313873
0.14479379313873
0.14479379313873
0.14479379313873
0.14479987589199
0.14479987589199
0.14479987589199
0.14479987589199
0.14479987589199
0.14479987589199
0.14479987589199
0.14476489261486
0.14476489261486
0.14476489261486
0.14476489261486
0.14476489261486
0.14476489261486
0.14476489261486
0.14480058233407
0.14480058233407
0.14480058233407
0.14480058233407
0.14480058233407
0.14480058233407
0.14480058233407
0.14509520226993
0.14509520226993
0.14509520226993
0.14509520226993
0.14509520226993
0.14509520226993
0.14509520226993
0.1447845424412
0.1447845424412
0.1447845424412
0.1447845424412
0.1447845424412
0.1447845424412
0.1447845424412
-5.4800483011102e-06
-5.4800483011097e-06
-5.4800483011307e-06
-5.4800483011068e-06
-5.4800483011252e-06
-5.4800483011213e-06
-5.4800483011068e-06
-5.3883903423294e-07
-5.3883903417358e-07
-5.3883903427057e-07
-5.3883903422278e-07
-5.388390341941e-07
-5.3883903419001e-07
-5.3883903422278e-07
0.00066926778169168
0.0006692677816916
0.00066926778169153
0.00066926778169154
0.00066926778169162
0.0006692677816916
0.00066926778169161
3.8904717493346e-06
3.8904717494064e-06
3.8904717493381e-06
3.8904717493669e-06
3.8904717493477e-06
3.8904717493738e-06
3.8904717493678e-06
1.7575683563393e-05
1.7575683563439e-05
1.7575683563436e-05
1.7575683563411e-05
1.7575683563413e-05
1.757568356342e-05
1.7575683563426e-05
0.00067277673428516
0.00067277673428508
0.00067277673428512
0.00067277673428514
0.00067277673428509
0.00067277673428509
0.00067277673428514
0.21641891090846
0.21641891090845
0.21641891090845
0.21641891090845
0.21641891090845
0.21641891090845
0.21641891090845
0.21642560859361
0.21642560859361
0.21642560859361
0.21642560859361
0.21642560859361
0.21642560859361
0.21642560859361
0.21670037006439
0.21670037006438
0.21670037006438
0.21670037006438
0.21670037006438
0.21670037006438
0.21670037006438
0.21734161660631
0.21734161660631
0.21734161660631
0.21734161660631
0.21734161660631
0.21734161660631
0.21734161660631
0.21734329608564
0.21734329608564
0.21734329608564
0.21734329608564
0.21734329608564
0.21734329608564
0.21734329608564
0.21673468060961
0.2167346806096
0.2167346806096
0.2167346806096
0.2167346806096
0.2167346806096
0.2167346806096
0.21641603277516
0.21641603277516
0.21641603277516
0.21641603277516
0.21641603277516
0.21641603277516
0.21641603277516
0.21641516428718
0.21641516428718
0.21641516428718
0.21641516428718
0.21641516428718
0.21641516428718
0.21641516428718
0.21614764868777
0.21614764868777
0.21614764868777
0.21614764868777
0.21614764868777
0.21614764868777
0.21614764868777
0.21612449163117
0.21612449163117
0.21612449163117
0.21612449163117
0.21612449163117
0.21612449163117
0.21612449163117
0.21613517304909
0.21613517304909
0.21613517304909
0.21613517304909
0.21613517304909
0.21613517304909
0.21613517304909
0.21673467501198
0.21673467501198
0.21673467501198
0.21673467501198
0.21673467501198
0.21673467501198
0.21673467501198
